﻿Daily Discharge (m3/s) (PARAM = 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08NH004,1,1,1979,13,4.08,B,4.22,E,6.09,E,10.6,,51.5,,41.1,,11.4,,3.95,,3.79,,2.61,,2.89,,5.02,
08NH004,1,1,1979,14,3.99,B,3.96,E,5.95,E,10.9,,55.7,,33,,9.97,,3.98,,3.65,,2.61,,2.78,,4.64,
08NH004,1,1,1979,15,3.88,B,3.71,E,6.14,E,10.6,,63.7,,29.3,,9.23,,4.5,,3.55,,2.9,,2.66,B,4.53,B
08NH004,1,1,1979,16,3.77,B,3.62,E,6.74,E,10.3,,86.1,,26.3,,8.72,,4.41,,3.42,,2.96,,2.55,B,4.39,B
08NH004,1,1,1979,17,3.77,B,3.68,E,7.36,E,12.4,,83.8,,26.6,,8.29,,4.07,,3.26,,3.41,,2.75,B,5.15,B
08NH004,1,1,1979,18,3.79,B,3.96,E,7.53,E,15.4,,74.7,,25.8,,7.86,,4.03,,3.21,,3.59,,3.27,,11.9,B
08NH004,1,1,1979,19,4.11,B,4.05,E,7.7,E,14.7,,70.2,,27.9,,7.57,,3.91,,3.32,,3.7,,3.08,,14.5,
08NH004,1,1,1979,20,4.53,,3.88,E,7.9,E,13.8,,66.4,,26,,7.46,,3.84,,3.07,,3.67,,2.82,,10.3,
08NH004,1,1,1979,21,4.83,,3.82,E,8.1,E,12.9,,71.8,,23.6,,7.1,,3.91,,3.04,,3.42,,2.71,,8.84,
08NH004,1,1,1979,22,3.64,,3.77,E,8.27,E,12.7,,80.6,,20.9,,6.77,,4.6,,3.02,,3.26,,2.66,B,8.36,
08NH004,1,1,1979,23,3.49,,3.68,E,8.47,E,13.1,,94.2,,19.9,,6.49,,4.21,,2.98,,3.64,,2.72,B,7.31,
08NH004,1,1,1979,24,3.35,,3.96,E,8.78,E,13.1,,108,,18.8,,6.39,,4.32,,2.91,,3.97,,2.8,B,6.64,
08NH004,1,1,1979,25,3.23,,4.39,E,8.75,E,13.2,,111,,17.9,,6.97,,4.38,,2.89,,4.51,,2.91,,6.14,
08NH004,1,1,1979,26,2.75,,4.81,E,8.5,E,15.8,,114,,17,,7.34,,4.11,,2.87,,6.11,,2.61,B,5.81,
08NH004,1,1,1979,27,3.18,,4.67,E,7.93,E,21.6,,111,,16.4,,6.36,,4.04,,2.81,,5.52,,1.93,B,5.48,
08NH004,1,1,1979,28,3.07,,4.39,E,7.36,E,31.9,,78.6,,15.7,,6.09,,3.87,,2.81,,6.21,,1.48,,5.16,
08NH004,1,1,1979,29,3.07,,,,7.65,E,44.3,,60.8,,14.5,,5.82,,3.72,,2.85,,5.09,,1.14,,4.94,
08NH004,1,1,1979,30,2.78,,,,7.76,E,55.6,,51.5,,14,,5.62,,3.71,,2.82,,4.42,,1.05,B,4.83,
08NH004,1,1,1979,31,2.93,,,,7.62,E,,,48.3,,,,5.36,,4.05,,,,4.18,,,,4.73,
08NH004,1,1,1980,1,4.62,,2.27,B,5.52,B,6.82,,166,,67.1,,15.4,,6.09,,5.46,,5.25,,4.93,,6.55,
08NH004,1,1,1980,2,4.59,,2.55,B,5.27,B,6.96,,176,,69.9,,14.6,,6.12,,8.16,,4.88,,7.26,,6.46,B
08NH004,1,1,1980,3,4.63,,2.94,B,5.01,B,7.39,,161,,59.5,,13.9,,7.58,,8.22,,4.8,,7.49,,6.65,B
08NH004,1,1,1980,4,4.31,,3.4,B,4.64,B,8.28,,151,,52.2,,13.1,,6.49,,6.88,,4.7,,6.78,,7.14,B
08NH004,1,1,1980,5,4.18,,3,B,4.39,B,9.02,,152,,47.3,,12.6,,6.18,,6.38,,4.63,,6.83,,6.8,B
08NH004,1,1,1980,6,3.4,B,3.06,B,4.25,B,9.76,,170,,43.8,,12,,6.47,,6.13,,4.52,,7.19,,6.23,B
08NH004,1,1,1980,7,2.92,B,3.09,B,4.42,B,10.2,,169,,39.9,,11.3,,6.28,,5.86,,4.53,,9.29,,5.1,B
08NH004,1,1,1980,8,2.63,B,3.11,B,4.96,B,9.73,,142,,37.9,,10.6,,6.07,,5.82,,4.39,,12.9,,4.67,B
08NH004,1,1,1980,9,2.38,B,3.17,B,5.49,B,9.68,,123,,40.7,,10.3,,5.99,,5.58,,4.45,,13.9,,4.96,B
08NH004,1,1,1980,10,2.55,B,3.11,B,5.97,,10.1,,110,,44.2,,13,,5.95,,5.35,,4.36,,12.7,,5.52,B
08NH004,1,1,1980,11,2.69,B,3.06,B,6.38,,9.82,,101,,42.7,,14.9,,5.75,,5.25,,4.29,,11.2,,7.08,B
08NH004,1,1,1980,12,3.06,B,2.97,B,6.18,,10.6,,93.7,,40.6,,12.4,,6.04,,5,,4.36,,10,,7.08,B
08NH004,1,1,1980,13,3.74,B,2.44,B,6.03,,12.2,,84.2,,38.3,,11,,5.85,,5.01,,4.94,,9.42,,6.65,B
08NH004,1,1,1980,14,4.16,B,1.76,B,5.85,,17.5,,87,,36.4,,11,,5.5,,5.71,,5.07,,8.66,,6.51,B
08NH004,1,1,1980,15,4.05,B,1.61,B,5.76,,31.2,,84.8,,34.2,,12.4,,5.27,,5.16,,4.92,,7.92,,7.08,B
08NH004,1,1,1980,16,3.88,B,1.81,B,5.45,,33.7,,88.4,,32.9,,11.5,,5.11,,5.06,,4.73,,7.87,,7.36,B
08NH004,1,1,1980,17,3.65,B,2.04,B,5.53,,37.7,,93.6,,32.3,,11,,5.23,,5.04,,4.56,,8.26,,7.22,B
08NH004,1,1,1980,18,3.26,B,2.49,B,5.47,,49.7,,99.5,,29,,10.1,,11.4,,4.82,,4.46,,8.3,,6.96,
08NH004,1,1,1980,19,2.16,,3.14,B,5.56,,55.7,,98.4,,26,,10.1,,9.83,,4.82,,4.41,,8.36,,6.74,
08NH004,1,1,1980,20,1.73,A,3.34,B,5.55,,60.9,,95.1,,24.2,,9.28,,7.72,,6.65,,4.43,,7.73,,6.51,B
08NH004,1,1,1980,21,1.76,B,3.28,B,5.59,,59.9,,93.3,,22.5,,8.81,,6.93,,6.8,,5.64,,9.59,,6.51,B
08NH004,1,1,1980,22,1.81,B,3.23,B,5.94,,64.7,,104,,21.6,,8.4,,6.45,,6.19,,6.7,,9.67,,6.74,
08NH004,1,1,1980,23,2.04,B,3.11,B,6.89,,82.1,,84.7,,21.3,,8.53,,6.14,,5.92,,5.61,,7.26,,6.77,
08NH004,1,1,1980,24,2.49,B,2.97,B,6.9,,122,,69.1,,20.2,,8.03,,5.86,,5.6,,5.13,,7.33,,6.65,
08NH004,1,1,1980,25,2.38,B,3.14,B,6.74,,135,,59.7,,18.2,,7.66,,5.63,,5.41,,5.06,,7.41,,6.78,
08NH004,1,1,1980,26,2.04,B,3.45,B,6.71,,129,,62.9,,19.7,,7.29,,5.47,,5.3,,5.08,,7.12,,12.9,
08NH004,1,1,1980,27,1.91,,3.85,B,6.69,,158,,60.7,,21.5,,7.08,,5.46,,5.17,,4.86,,6.89,,28.7,
08NH004,1,1,1980,28,1.9,A,4.39,B,6.63,,180,,53.2,,19.5,,6.71,,5.75,,5.19,,4.84,,6.84,,35.3,
08NH004,1,1,1980,29,1.93,B,5.27,B,6.71,,247,,51.3,,17.8,,6.36,,5.88,,5.21,,4.77,,7.1,,34.3,
08NH004,1,1,1980,30,1.98,B,,,6.69,,188,,60.2,,16.6,,6.19,,5.51,,5.26,,4.78,,6.74,,28.8,
08NH004,1,1,1980,31,2.07,B,,,6.66,,,,66.7,,,,6.09,,5.27,,,,4.72,,,,25,
08NH004,1,1,1981,1,22.9,,10.3,,13.2,,22.5,,129,,121,,87.5,,19.3,,7.48,,6.13,,7.5,,7.87,
08NH004,1,1,1981,2,21.2,,10.3,,13.1,,21.4,,142,,109,,71.9,,18.2,,7.62,,6.35,,7.38,,7.89,
08NH004,1,1,1981,3,18.8,,9.74,,12.9,,20.2,,100,,112,,65.1,,17.5,,7.67,,7.69,,7.46,,7.84,
08NH004,1,1,1981,4,18.2,,8.67,,12.7,,18.7,,79.3,,118,,66.3,,16.6,,7.59,,7.74,,7.53,,7.71,
08NH004,1,1,1981,5,17.6,,8.58,,13.1,,18.5,,66.8,,107,,66.8,,15.7,,7.56,,7.58,,7.43,,7.72,
08NH004,1,1,1981,6,16.5,,9.63,,12.6,,18.2,,58.9,,110,,64,,14.9,,7.45,,7.24,,7.31,,7.61,
08NH004,1,1,1981,7,15.7,,10.4,,12.1,,16.9,,54.1,,106,,78.4,,14.2,,7.33,,7.31,,7.23,,7.59,
08NH004,1,1,1981,8,14.9,,9.74,,12.3,,16.4,,49.8,,87.8,,68.2,,13.5,,7.25,,8.04,,7.31,,7.42,
08NH004,1,1,1981,9,14.2,,7.65,B,12,,16.8,,49.8,,86.1,,56.9,,12.9,,7.16,,8.57,,7.17,,7.39,
08NH004,1,1,1981,10,13.5,,5.66,B,12.2,,16,,53,,88.3,,51.3,,12.3,,6.99,,8.86,,7.06,,7.21,
08NH004,1,1,1981,11,12.6,,6.23,B,12.7,,15.4,,61.7,,101,,48.4,,11.9,,6.85,,8.7,,7.19,,7.25,
08NH004,1,1,1981,12,12,,7.08,B,13.7,,15.2,,62.9,,91.7,,45.3,,11.4,,6.8,,8.52,,7.23,,7.38,
08NH004,1,1,1981,13,11.5,,9.77,B,14.9,,14.6,,62.6,,102,,45.3,,10.9,,6.65,,8.39,,7.53,,7,
08NH004,1,1,1981,14,11.1,,9.91,B,16.2,,13.8,,66.3,,118,,50.7,,10.7,,6.54,,8.29,,7.75,,6.74,
08NH004,1,1,1981,15,10.2,,10,,17.5,,14.3,,108,,112,,45.6,,10.6,,6.48,,7.92,,8.05,,7.85,
08NH004,1,1,1981,16,9.91,,10.6,,19.4,,17.2,,119,,106,,43,,10.5,,6.29,,7.85,,8.28,,7.91,
08NH004,1,1,1981,17,8.89,,12.2,,20.2,,19.2,,101,,105,,40.2,,10.3,,6.29,,7.7,,8.38,,7.71,
08NH004,1,1,1981,18,12.2,,13.5,,19.3,,21.5,,96.8,,94.3,,38.2,,10,,6.2,,7.67,,8.42,,6.93,
08NH004,1,1,1981,19,11.7,,16.4,,18.2,,26.6,,123,,94.6,,36.2,,9.71,,6.03,,7.5,,8.5,,6.68,
08NH004,1,1,1981,20,10.5,,19.9,,17.8,,32.8,,145,,112,,34.8,,9.57,,5.95,,7.43,,8.42,,6.53,
08NH004,1,1,1981,21,10,,17.8,,17.4,,43,,160,,116,,33.7,,9.4,,6,,7.21,,8.32,,6.32,
08NH004,1,1,1981,22,10.2,,16.3,,17,,43.9,,170,,103,,31.7,,9.09,,6.03,,7.19,,8.25,,5.78,
08NH004,1,1,1981,23,10.3,,15.3,,16.7,,50.1,,165,,99.4,,30,,8.89,,6.03,,7.02,,8.36,,4.8,
08NH004,1,1,1981,24,12.5,,15.1,,16.6,,81.6,,180,,91.5,,30.6,,8.69,,6.16,,6.94,,8.32,,4.66,
08NH004,1,1,1981,25,12.2,,15.5,,16.7,,82.7,,193,,86.4,,29.7,,8.44,,6.11,,6.96,,8.37,,5.22,
08NH004,1,1,1981,26,11.7,,14.8,,17.1,,68.5,,221,,90.3,,28.2,,8.21,,5.99,,6.98,,8.18,,4.8,
08NH004,1,1,1981,27,11.6,,14.2,,17.7,,62,,175,,96.8,,25.7,,8.04,,5.95,,6.94,,7.97,,4.87,
08NH004,1,1,1981,28,11.5,,13.6,,18.8,,61.7,,150,,83,,24.2,,7.93,,5.98,,6.91,,7.8,,4.12,
08NH004,1,1,1981,29,11.4,,,,20.2,,65.7,,138,,74.5,,22.9,,7.73,,6,,7.17,,7.88,,3.16,
08NH004,1,1,1981,30,10.8,,,,21.6,,77.9,,138,,77.6,,21.9,,7.65,,6.14,,7.43,,7.89,,2.64,
08NH004,1,1,1981,31,10.8,,,,21.7,,,,149,,,,20.6,,7.59,,,,7.43,,,,2.68,
08NH004,1,1,1982,1,3,B,3.45,B,11,,13,,47,,93.7,,58.8,,11.7,,8.26,,12.2,,13.6,,8.73,
08NH004,1,1,1982,2,3.1,B,3.45,B,10.9,,12.4,,50.2,,108,,58.8,,11.8,,8.17,,11.8,,13.3,,8.52,
08NH004,1,1,1982,3,3.5,B,3,B,10.9,,12,,59.6,,117,,53.6,,12.5,,7.95,,11.9,,13.1,,8.43,
08NH004,1,1,1982,4,3.45,B,2.4,B,11,,11.9,,60.8,,120,,49.7,,12.1,,7.84,,11.8,,12.6,,8.71,
08NH004,1,1,1982,5,3.4,B,2.86,B,10.7,,11.3,,53,,118,,48.3,,11.4,,8.57,,11.7,,12.3,,9.37,
08NH004,1,1,1982,6,3.34,B,3,B,10.3,,11.1,,49.2,,113,,43.5,,10.9,,8.79,,11.6,,12.4,,9.34,
08NH004,1,1,1982,7,3.36,B,3.1,B,10.3,,10.8,,47.1,,99.4,,39.9,,10.3,,8.72,,11.5,,12.4,,9.32,
08NH004,1,1,1982,8,3.38,B,3,B,10.4,,10.6,,47.8,,83.8,,36.6,,9.81,,8.47,,11.6,,12.1,,9.37,
08NH004,1,1,1982,9,3.48,B,2.7,B,10.4,,10.2,,47.6,,81.6,,34.1,,9.45,,8.27,,11.4,,11.9,,8.99,
08NH004,1,1,1982,10,3.5,B,2.85,B,11.2,,10.2,,45.9,,90.6,,32.3,,10.6,,8.16,,11.1,,11.7,,8.64,
08NH004,1,1,1982,11,3.5,B,3.15,B,12,,11.7,,46.9,,108,,30.5,,11.3,,8.17,,11.1,,11.4,,8.64,
08NH004,1,1,1982,12,3.5,B,3.6,B,12.4,,16.2,,54.3,,127,,28.9,,11.8,,8.34,,11.1,,11.2,,8.92,
08NH004,1,1,1982,13,3.57,B,4.4,B,12,,22.6,,63.1,,154,,27.3,,12.2,,8.51,,11,,11,,9.49,
08NH004,1,1,1982,14,3.7,B,6,B,12.1,,26.4,,74.4,,166,,27.4,,18.5,,9.3,,10.8,,10.9,,9.49,
08NH004,1,1,1982,15,3.6,B,8,B,12.4,,26.6,,90,,174,,28.7,,18.7,,9.42,,10.7,,10.8,,9.4,
08NH004,1,1,1982,16,3.2,B,8.6,B,12.4,,24,,107,,174,,26.9,,16.7,,9.39,,10.7,,10.5,,9.28,
08NH004,1,1,1982,17,3.2,B,8.9,B,11.6,,21.3,,123,,147,,24.5,,15.1,,9.38,,10.7,,10.3,,9.23,
08NH004,1,1,1982,18,3.38,B,8.4,B,11.1,,20.2,,162,,132,,22.7,,13.9,,9.41,,10.6,,10.4,,9.11,
08NH004,1,1,1982,19,3.3,B,8.4,B,10.9,,18.6,,159,,122,,21.3,,12.5,,9.38,,10.5,,10.3,,9.03,
08NH004,1,1,1982,20,3.3,B,10,B,10.6,,17.7,,131,,117,,20.6,,11.8,,9.17,,10.3,,10.2,,8.87,
08NH004,1,1,1982,21,3.3,B,11.6,B,10.1,,17.3,,134,,107,,20,,11.1,,9.08,,10.2,,9.95,,8.9,
08NH004,1,1,1982,22,3.2,B,11.4,B,9.93,,17.8,,150,,99.5,,18.6,,10.4,,8.94,,10.2,,9.83,,8.6,
08NH004,1,1,1982,23,3.3,B,11.2,B,10.1,,23.3,,144,,89.7,,17.4,,9.92,,8.85,,10.9,,9.59,,8.28,
08NH004,1,1,1982,24,3.35,B,10.6,B,10.1,,33.7,,138,,82.9,,16.4,,9.87,,8.86,,11.9,,9.47,,8.07,
08NH004,1,1,1982,25,3.4,B,10.1,B,10.2,,39.8,,171,,74.3,,15.2,,9.45,,8.85,,12.6,,9.32,,7.77,
08NH004,1,1,1982,26,3.5,B,10.3,B,11,,40.9,,192,,68.5,,14.6,,9.17,,9.38,,13.1,,9,,7.67,
08NH004,1,1,1982,27,3.5,B,10.8,B,12.4,,41.9,,135,,82.2,,13.8,,9.11,,10.9,,13.6,,8.98,,7.58,
08NH004,1,1,1982,28,3.4,B,11,B,13.7,,47.6,,104,,77.7,,13.2,,8.95,,11.2,,14.2,,8.89,,7.4,B
08NH004,1,1,1982,29,3.4,B,,,14.2,,52.2,,86.2,,70.8,,12.6,,8.6,,11.8,,14.4,,8.91,,7.2,B
08NH004,1,1,1982,30,3.45,B,,,14,,49,,77,,62.2,,12,,8.5,,12.2,,14.2,,8.77,,6.9,B
08NH004,1,1,1982,31,3.5,B,,,13.4,,,,80.7,,,,11.9,,8.5,,,,13.9,,,,6.6,B
08NH004,1,1,1983,1,6.4,B,7.93,,14.2,,17.6,,55.9,,145,,40.7,,20.3,,9.42,E,6.33,E,7.8,,8.83,B
08NH004,1,1,1983,2,6.2,B,7.87,,14.6,,17.5,,58,,142,,38.7,,19.2,,9.51,E,6.19,E,8.11,,7.76,B
08NH004,1,1,1983,3,6.2,B,7.64,,15.9,,17.2,,60.4,,125,,41,,18.4,,9.55,E,6.03,E,11.4,,8.13,B
08NH004,1,1,1983,4,6.2,B,7.54,,17.7,,17.1,,59.7,,115,,38.4,,17.4,,9.46,E,6.26,E,66.3,,8.25,B
08NH004,1,1,1983,5,6.2,B,6.98,,19,,17.1,,59,,101,,35.5,,16.6,,9.55,E,5.91,E,43.3,,8.38,B
08NH004,1,1,1983,6,6.3,B,6.7,B,19.2,,16.9,,62.1,,93,,33.6,,15.8,,9.12,E,5.64,E,33.1,,8.25,B
08NH004,1,1,1983,7,6.54,B,6.7,B,19,,17.1,,64.8,,94.7,,32.2,,15,,9.1,E,5.68,E,28.8,,8.13,B
08NH004,1,1,1983,8,8.5,B,6.7,B,19.1,,17.5,,67.2,,98.4,,29.9,,14.5,,8.71,E,5.54,E,24.6,,8.13,B
08NH004,1,1,1983,9,11.2,B,6.7,B,19,,18,,63.4,,101,,29.2,,14,,8.68,E,5.53,E,21.9,,8.25,B
08NH004,1,1,1983,10,12.8,B,6.9,B,21.5,,18.2,,57.7,,94.4,,26.2,,13.3,,8.94,E,5.41,E,20.2,,8.3,B
08NH004,1,1,1983,11,12.8,,7,B,30.3,,18.3,,53.7,,90.7,,24.3,,16.5,E,9.56,E,5.32,E,20,,8.06,B
08NH004,1,1,1983,12,12.2,,7.29,,35.6,,18.2,,52.6,,77,,24.1,,17.3,E,8.86,E,5.19,E,19.6,,7.98,B
08NH004,1,1,1983,13,11.7,,7.61,,35.5,,17.8,,53.2,,66.3,,28.8,,13.9,E,8.55,E,5.09,E,19.1,,7.89,B
08NH004,1,1,1983,14,11.3,,7.7,,34,,17.1,,54.7,,62.4,,49.7,,12.9,E,8.5,E,5.04,E,18.7,,7.7,B
08NH004,1,1,1983,15,10.3,,7.68,,32.4,,16.7,,57.6,,64.3,,55.9,,12.3,E,8.15,,5.1,E,18.2,,7.53,B
08NH004,1,1,1983,16,9.18,,7.91,,29.9,,16.7,,62,,64.6,,51.4,,11.6,E,8.15,E,4.94,E,18.2,,7.35,B
08NH004,1,1,1983,17,8.95,,8.08,,28.2,,17,,68.1,,57.3,,47.4,,11,,8.47,E,5.01,E,18.6,,7.12,
08NH004,1,1,1983,18,8.95,,8.57,,26.3,,18.8,,75.5,,54.9,,42.1,,10.8,,7.89,E,4.93,E,19.6,,7.12,B
08NH004,1,1,1983,19,8.82,,8.85,,24.8,,23.6,,78.5,,51.7,,37.3,,10.4,,7.73,E,4.92,E,18.7,,7,B
08NH004,1,1,1983,20,8.31,,9.01,,23.3,,30.5,,78.1,,45.5,,33.8,,10.2,,7.61,E,5.14,E,18.1,,6.88,B
08NH004,1,1,1983,21,7.93,,9.28,,22.2,,38.5,,91.5,,40.8,,32.3,,9.89,,7.64,E,4.84,,16.6,,6.63,B
08NH004,1,1,1983,22,7.74,,9.53,,21.3,,47.9,,110,,37.2,,29.7,,9.62,,7.37,E,6.12,,15.6,,6.63,B
08NH004,1,1,1983,23,7.57,,9.61,,20.5,,56.4,,129,,42.4,,27.4,,10.3,E,7.26,E,10.3,,14.9,,6.38,B
08NH004,1,1,1983,24,7.45,,9.94,,19.8,,80.3,,155,,54.7,,25.8,,15.6,E,7.03,E,7.9,,14.4,,6.63,B
08NH004,1,1,1983,25,7.33,,11,,19.2,,114,,178,,53.6,,24.7,,12,E,6.95,E,6.66,,13.9,,7,B
08NH004,1,1,1983,26,7.31,,12.1,,18.9,,104,,191,,46,,25.3,,12.1,E,6.83,E,6.17,,13.2,,7.5,B
08NH004,1,1,1983,27,7.63,,13.2,,18.4,,79.7,,188,,45.9,,24.8,,10.8,E,6.82,E,5.94,,12.7,,7.63,B
08NH004,1,1,1983,28,7.98,,13.6,,18.3,,65.9,,187,,46.8,,23.7,,10.6,E,6.44,E,5.77,,11.8,,7.38,B
08NH004,1,1,1983,29,8,,,,18.1,,57.8,,197,,44.1,,23,,10,E,6.37,E,5.62,,10.8,B,7.13,B
08NH004,1,1,1983,30,8.09,,,,18,,55.7,,203,,43.4,,22.1,,9.67,E,6.42,E,5.55,,10,B,7.38,B
08NH004,1,1,1983,31,7.96,,,,17.8,,,,170,,,,21.2,,9.36,E,,,6.26,,,,7.63,B
08NH004,1,1,1984,1,8.4,B,9.73,,6.48,,14.7,,27.5,,99.6,,58.8,,10.1,,5.4,,5.33,,4.3,B,4.68,
08NH004,1,1,1984,2,9.2,B,9.62,,6.75,,14.8,,29.4,,83.6,,53.2,,9.91,,5.26,,5.5,,4.4,B,4.42,B
08NH004,1,1,1984,3,10.4,B,9.28,,6.37,,15,,28.6,,80.6,,50.7,,9.67,,5.37,,5.48,,4.6,B,3.98,B
08NH004,1,1,1984,4,14.2,B,8.95,,6.06,,15.1,,27.4,,78.2,,48.9,,9.64,,5.22,,5.43,,4.85,B,3.72,B
08NH004,1,1,1984,5,19.5,B,8.84,,6.38,,16.8,,27.2,,93.5,,48.4,,9.26,,5.1,,5.55,,5.2,B,3.64,B
08NH004,1,1,1984,6,14,B,8.85,,6.4,,19.2,,27.2,,96.7,,49.1,,9.02,,5.89,,5.39,,5.07,,3.5,B
08NH004,1,1,1984,7,12.6,B,8.81,,6.65,,19.3,,27.3,,97.9,,42.5,,8.61,,6.43,,5.26,,4.99,,3.59,B
08NH004,1,1,1984,8,11.8,B,8.64,,7.07,,19.7,,29.3,,113,,37,,8.08,,5.79,,5.13,,4.97,,3.74,B
08NH004,1,1,1984,9,11.1,B,8.63,,7.68,,19,,39.3,,113,,34.2,,7.67,,6.24,,5.01,,4.77,,3.92,B
08NH004,1,1,1984,10,11,B,8.53,,8.94,,18.6,,40.2,,98.1,,31.9,,7.45,,6.16,,4.55,,4.82,,4.08,B
08NH004,1,1,1984,11,10.7,B,8.47,,10.3,,18,,39.2,,91.4,,31.4,,7.62,,6.1,,4.62,,5.03,,3.9,B
08NH004,1,1,1984,12,10.6,B,8.48,,11.3,,17,,38.9,,94.6,,30,,7.31,,6.78,,5.26,,5.93,,3.85,B
08NH004,1,1,1984,13,10.3,B,8.45,,11.7,,16.2,,41.7,,107,,28.2,,7.05,,6.55,,5.82,,7.3,,3.91,B
08NH004,1,1,1984,14,10,B,8.39,,11.8,,15.8,,50.1,A,117,,25.9,,6.92,,6.07,,5.61,,7.65,,3.94,B
08NH004,1,1,1984,15,9.6,B,8.08,,11.9,,17.8,,58.6,E,139,,23.9,,6.62,,5.7,,5.23,,6.25,,3.9,B
08NH004,1,1,1984,16,9.1,B,7.72,,12.5,,31.7,,59.5,E,143,,22.3,,6.36,,5.48,,5.06,,5.55,,3.78,B
08NH004,1,1,1984,17,8.7,B,7.15,,13.5,,56.8,,57.2,E,118,,21.6,,6.26,,5.26,,5.05,,5.34,,3.59,B
08NH004,1,1,1984,18,8.4,B,7.13,,13.8,,59.8,,56.9,E,102,,20.4,,6.65,,5.15,,5.04,,5.48,,3.34,B
08NH004,1,1,1984,19,8.2,B,7.77,,13.7,,63.5,,64,E,94.2,,18.9,,7.65,,4.93,,4.84,,5.22,,3.32,B
08NH004,1,1,1984,20,8,B,7.39,,13.7,,75.4,,85.5,E,90.4,,17.7,,6.89,,5.28,,4.8,,5.3,,3.34,B
08NH004,1,1,1984,21,8.25,B,7.65,,17.1,,77.2,,82.7,E,103,,16.6,,6.32,,7.4,,4.75,,5.4,,3.4,B
08NH004,1,1,1984,22,8.5,B,7.65,,19.8,,71.4,,75.3,E,105,,15.5,,6.16,,8.55,,4.78,,5.13,,3.49,B
08NH004,1,1,1984,23,8.8,B,7.38,,19.7,,62.2,,80.4,E,87.8,,14.4,,5.94,,7.05,,4.65,,5.16,,3.49,B
08NH004,1,1,1984,24,9.7,B,7.18,,20.1,,53.3,,79.6,E,90.9,,13.8,,5.83,,6.19,,4.67,,5.19,,3.41,B
08NH004,1,1,1984,25,12.8,B,7.09,,19.3,,46.6,,72.8,E,96.1,,13.1,,5.65,,5.93,,5.21,,4.8,,3.45,B
08NH004,1,1,1984,26,11.1,B,6.78,,18.4,,41.2,,68.2,E,94.7,,12.6,,5.54,,5.85,,5.54,,4.42,B,3.54,B
08NH004,1,1,1984,27,11,B,6.64,,17.1,,36.8,,66.3,E,92.7,,12.2,,5.5,,5.54,,5.23,,4.44,B,3.6,B
08NH004,1,1,1984,28,11.2,,6.54,,16.3,,34.6,,67.4,E,83.7,,12,,5.99,,5.47,,5.09,,4.54,B,3.5,B
08NH004,1,1,1984,29,10.9,,6.5,,15.7,,31.4,,90,E,85.5,,11.4,,5.77,,5.46,,5.11,,4.78,B,3.43,B
08NH004,1,1,1984,30,10,,,,15.4,,29,,142,A,76.1,,11.4,,5.54,,5.35,,4.9,,4.84,,3.31,B
08NH004,1,1,1984,31,9.58,,,,15,,,,151,,,,11.1,,5.47,,,,4.67,,,,3.21,B
08NH004,1,1,1985,1,1.99,,1.62,B,3.7,B,5.88,,45.6,,78.9,,15.4,E,5.94,E,5.72,E,7.03,E,20.7,,8.41,B
08NH004,1,1,1985,2,2.35,,1.8,B,3.85,B,6.56,,62.4,,94.2,,14.8,E,5.96,E,5.74,E,7.2,E,21.6,,8.2,B
08NH004,1,1,1985,3,2.85,B,2,B,3.88,B,8.86,,91.8,,86.6,,13.7,E,6.14,E,5.74,E,7.6,E,31.3,,8.2,B
08NH004,1,1,1985,4,2.98,,2.35,B,3.75,B,10.6,,85.6,,77.2,,13,E,6.7,E,6,E,7,E,44.5,,8.37,B
08NH004,1,1,1985,5,3.08,,2.52,B,3.56,B,10.3,,68.5,,77.3,,12.2,E,6.8,E,7.8,E,7.2,E,41.2,,8.4,B
08NH004,1,1,1985,6,3.13,B,2.68,B,3.45,B,11.7,,58.4,,77.5,,11.7,E,6,E,12.7,E,8.62,E,34.8,,8.47,B
08NH004,1,1,1985,7,3.14,B,2.8,B,3.44,B,12.9,,59.1,,131,,10.9,E,6.23,A,8.4,E,7.25,E,30.6,,8.52,B
08NH004,1,1,1985,8,3.15,,2.92,B,3.6,B,14.6,,68.3,,168,,10.4,E,6.9,E,7.9,E,6.9,E,27.3,,8.42,B
08NH004,1,1,1985,9,3.16,,3,B,3.75,B,18.9,,68.8,,115,,10,E,7.3,E,8,E,7.15,A,24.4,,8.28,B
08NH004,1,1,1985,10,3.43,,3.1,B,4,B,27.7,,66.1,,90.6,,9.8,E,8.06,E,7.6,E,7.22,,21.1,,8.07,B
08NH004,1,1,1985,11,3.29,,3.2,B,4.74,,41.1,,61.9,,79.1,,9.42,E,7.1,E,10.6,E,7.44,,17.8,,7.9,B
08NH004,1,1,1985,12,3.32,,3.22,B,5.08,,48.8,,54.9,,74.1,,9.2,E,7.8,E,14,E,7.53,,16.8,,7.6,B
08NH004,1,1,1985,13,3.97,,3.25,,5.62,,52.4,,49.5,,70,,8.8,E,8.2,E,10.2,E,7.11,,15.5,B,7.3,B
08NH004,1,1,1985,14,3.83,,3.1,,5.93,,61.1,,50.8,,64,,8.68,E,6.3,E,9.48,E,7.13,,14.1,B,7.32,B
